PcanvID,SymbolID,MUX,Name,UNIT,OutputFormat,DataType,Factor,Offset,BitStart,BitLength,DataFormat,DisplayMode,Minimum,Maximum,DefaultValue,VALKey,EffectiveDate,EndDate,IsActive,LastUpdate,AdjBitStart,StartBucket,EndBucket
144,2566913552,,PCcz_bo_OHNegRly2Fdbk,,,,1.00000000,.00000000,27,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.003000000,27,4,4
145,2566913552,,PCcz_bo_OHNegRly1Fdbk,,,,1.00000000,.00000000,26,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.007000000,26,4,4
146,2566913552,,PCcz_bo_NeutralBrushPosFdbk,,,,1.00000000,.00000000,5,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.013000000,5,1,1
147,2566913552,,PCcz_bo_NegBrushPos5Fdbk,,,,1.00000000,.00000000,12,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.017000000,12,2,2
148,2566913552,,PCcz_bo_NegBrushPos4Fdbk,,,,1.00000000,.00000000,11,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.020000000,11,2,2
149,2566913552,,PCcz_bo_NegBrushPos3Fdbk,,,,1.00000000,.00000000,10,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.023000000,10,2,2
150,2566913552,,PCcz_bo_NegBrushPos2Fdbk,,,,1.00000000,.00000000,9,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.030000000,9,2,2
151,2566913552,,PCcz_bo_NegBrushPos1Fdbk,,,,1.00000000,.00000000,8,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.033000000,8,2,2
152,2566913552,,PCcz_bo_M2PosRlyFdbk,,,,1.00000000,.00000000,31,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.037000000,31,4,4
153,2566913552,,PCcz_bo_M2NegRlyFdbk,,,,1.00000000,.00000000,30,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.040000000,30,4,4
154,2566913552,,PCcz_bo_M1PosRlyFdbk,,,,1.00000000,.00000000,28,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.047000000,28,4,4
155,2566913552,,PCcz_bo_M1NegRlyFdbk,,,,1.00000000,.00000000,29,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.050000000,29,4,4
156,2566913552,,PCcz_bo_ArmDownFdbk,,,,1.00000000,.00000000,13,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.057000000,13,2,2
157,2566833922,,PCpm7_usi_SoCmin_pct,,,,.50000000,.00000000,39,8,0,,.0000,127.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.063000000,32,5,5
158,2566833922,,PCpm7_usi_SoCmax_pct,,,,.50000000,.00000000,23,8,0,,.0000,127.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.070000000,16,3,3
159,2566833922,,PCpm7_usi_MaxSOCID_xx,,,,1.00000000,.00000000,31,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.073000000,24,4,4
160,2566833922,,PCpm7_usi_MinSOCID_xx,,,,1.00000000,.00000000,47,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.080000000,40,6,6
161,2566833922,,PCpm7_usi_MinPackT_c,,,,.50000000,-40.00000000,7,8,0,,-40.0000,87.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.080000000,0,1,1
162,2566833922,,PCpm7_usi_MinPackTID_xx,,,,1.00000000,.00000000,15,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.087000000,8,2,2
163,2566833666,,PCpm6_usi_SoCmin_pct,,,,.50000000,.00000000,39,8,0,,.0000,127.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.097000000,32,5,5
164,2566833666,,PCpm6_usi_SoCmax_pct,,,,.50000000,.00000000,23,8,0,,.0000,127.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.100000000,16,3,3
165,2566833666,,PCpm6_usi_MaxSOCID_xx,,,,1.00000000,.00000000,31,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.103000000,24,4,4
166,2566833666,,PCpm6_usi_MinSOCID_xx,,,,1.00000000,.00000000,47,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.110000000,40,6,6
167,2566833666,,PCpm6_usi_MinPackT_c,,,,.50000000,-40.00000000,7,8,0,,-40.0000,87.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.113000000,0,1,1
168,2566833666,,PCpm6_usi_MinPackTID_xx,,,,1.00000000,.00000000,15,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.117000000,8,2,2
169,2566833410,,PCpm5_usi_SoCmin_pct,,,,.50000000,.00000000,39,8,0,,.0000,127.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.127000000,32,5,5
170,2566833410,,PCpm5_usi_SoCmax_pct,,,,.50000000,.00000000,23,8,0,,.0000,127.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.130000000,16,3,3
171,2566833410,,PCpm5_usi_MaxSOCID_xx,,,,1.00000000,.00000000,31,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.137000000,24,4,4
172,2566833410,,PCpm5_usi_MinSOCID_xx,,,,1.00000000,.00000000,47,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.140000000,40,6,6
173,2566833410,,PCpm5_usi_MinPackT_c,,,,.50000000,-40.00000000,7,8,0,,-40.0000,87.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.147000000,0,1,1
174,2566833410,,PCpm5_usi_MinPackTID_xx,,,,1.00000000,.00000000,15,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.153000000,8,2,2
175,2566833154,,PCpm4_usi_SoCmin_pct,,,,.50000000,.00000000,39,8,0,,.0000,127.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.170000000,32,5,5
176,2566833154,,PCpm4_usi_SoCmax_pct,,,,.50000000,.00000000,23,8,0,,.0000,127.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.173000000,16,3,3
177,2566833154,,PCpm4_usi_MaxSOCID_xx,,,,1.00000000,.00000000,31,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.177000000,24,4,4
178,2566833154,,PCpm4_usi_MinSOCID_xx,,,,1.00000000,.00000000,47,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.180000000,40,6,6
179,2566833154,,PCpm4_usi_MinPackT_c,,,,.50000000,-40.00000000,7,8,0,,-40.0000,87.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.187000000,0,1,1
180,2566833154,,PCpm4_usi_MinPackTID_xx,,,,1.00000000,.00000000,15,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.190000000,8,2,2
181,2566832898,,PCpm3_usi_SoCmin_pct,,,,.50000000,.00000000,39,8,0,,.0000,127.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.200000000,32,5,5
182,2566832898,,PCpm3_usi_SoCmax_pct,,,,.50000000,.00000000,23,8,0,,.0000,127.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.203000000,16,3,3
183,2566832898,,PCpm3_usi_MaxSOCID_xx,,,,1.00000000,.00000000,31,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.207000000,24,4,4
184,2566832898,,PCpm3_usi_MinSOCID_xx,,,,1.00000000,.00000000,47,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.210000000,40,6,6
185,2566832898,,PCpm3_usi_MinPackT_c,,,,.50000000,-40.00000000,7,8,0,,-40.0000,87.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.217000000,0,1,1
186,2566832898,,PCpm3_usi_MinPackTID_xx,,,,1.00000000,.00000000,15,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.220000000,8,2,2
187,2566832642,,PCpm2_usi_SoCmin_pct,,,,.50000000,.00000000,39,8,0,,.0000,127.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.230000000,32,5,5
188,2566832642,,PCpm2_usi_SoCmax_pct,,,,.50000000,.00000000,23,8,0,,.0000,127.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.233000000,16,3,3
189,2566832642,,PCpm2_usi_MaxSOCID_xx,,,,1.00000000,.00000000,31,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.240000000,24,4,4
190,2566832642,,PCpm2_usi_MinSOCID_xx,,,,1.00000000,.00000000,47,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.243000000,40,6,6
191,2566832642,,PCpm2_usi_MinPackT_c,,,,.50000000,-40.00000000,7,8,0,,-40.0000,87.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.247000000,0,1,1
192,2566832642,,PCpm2_usi_MinPackTID_xx,,,,1.00000000,.00000000,15,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.250000000,8,2,2
193,2566832386,,PCpm1_usi_SoCmin_pct,,,,.50000000,.00000000,39,8,0,,.0000,127.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.260000000,32,5,5
194,2566832386,,PCpm1_usi_SoCmax_pct,,,,.50000000,.00000000,23,8,0,,.0000,127.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.270000000,16,3,3
195,2566832386,,PCpm1_usi_MaxSOCID_xx,,,,1.00000000,.00000000,31,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.277000000,24,4,4
196,2566832386,,PCpm1_usi_MinSOCID_xx,,,,1.00000000,.00000000,47,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.280000000,40,6,6
197,2566832386,,PCpm1_usi_MinPackT_c,,,,.50000000,-40.00000000,7,8,0,,-40.0000,87.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.287000000,0,1,1
198,2566832386,,PCpm1_usi_MinPackTID_xx,,,,1.00000000,.00000000,15,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.290000000,8,2,2
199,2566832130,,PCpm0_usi_SoCmin_pct,,,,.50000000,.00000000,39,8,0,,.0000,127.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.300000000,32,5,5
200,2566832130,,PCpm0_usi_SoCmax_pct,,,,.50000000,.00000000,23,8,0,,.0000,127.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.307000000,16,3,3
201,2566832130,,PCpm0_usi_MaxSOCID_xx,,,,1.00000000,.00000000,31,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.310000000,24,4,4
202,2566832130,,PCpm0_usi_MinSOCID_xx,,,,1.00000000,.00000000,47,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.317000000,40,6,6
203,2566832130,,PCpm0_usi_MinPackT_c,,,,.50000000,-40.00000000,7,8,0,,-40.0000,87.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.320000000,0,1,1
204,2566832130,,PCpm0_usi_MinPackTID_xx,,,,1.00000000,.00000000,15,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.323000000,8,2,2
205,2566838814,,PCbe_udi_SWid1_xx,,,,1.00000000,.00000000,0,32,1,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.333000000,0,1,4
206,2566843166,,PCbe_udi_COMPid1_xx,,,,1.00000000,.00000000,0,32,1,,.0000,4294967295.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.340000000,0,1,4
207,2566834718,,PCbo_uin_DM1SPN_xx,,,,1.00000000,458752.00000000,16,16,1,,458752.0000,524287.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.353000000,16,3,4
208,2566834718,,PCbo_usi_DM1FMI_xx,,,,1.00000000,.00000000,32,5,1,,.0000,31.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.363000000,32,5,5
209,2566834718,,Use_PCAN_diag_channel_to_decode,,,,1.00000000,.00000000,0,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.367000000,0,1,1
210,2565603102,,Use_PCAN_diag_channel_to_decode,,,,1.00000000,.00000000,0,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.377000000,0,1,1
211,2565603102,,PCbo_udi_DM1_DT_Dalo2,,,,1.00000000,.00000000,32,32,1,,.0000,4294967295.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.380000000,32,5,8
212,2565603102,,PCbo_udi_DM1_DT_Dalo1,,,,1.00000000,.00000000,0,32,1,,.0000,4294967295.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.383000000,0,1,4
213,2565668638,,Use_PCAN_diag_channel_to_decode,,,,1.00000000,.00000000,0,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.393000000,0,1,1
214,2565668638,,PCbo_udi_DM1_BAM_Dalo2,,,,1.00000000,.00000000,32,32,1,,.0000,4294967295.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.397000000,32,5,8
215,2565668638,,PCbo_udi_DM1BAM_Dalo1,,,,1.00000000,.00000000,0,32,1,,.0000,4294967295.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.400000000,0,1,4
216,2566805551,,PCrh_uin_SuspPrSSF_psi,,,,.01450377,.00000000,0,16,1,,.0000,950.5046,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.410000000,0,1,2
217,2566805551,,PCrh_uin_SuspPrCSR_psi,,,,.01450377,.00000000,48,16,1,,.0000,950.5046,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.413000000,48,7,8
218,2566805551,,PCrh_uin_SuspPrSSR_psi,,,,.01450377,.00000000,32,16,1,,.0000,950.5046,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.417000000,32,5,6
219,2566805551,,PCrh_uin_SuspPrCSF_psi,,,,.01450377,.00000000,16,16,1,,.0000,950.5046,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.420000000,16,3,4
220,2566863375,,PCrf_uin_RxPower_xx,,,,1.00000000,.00000000,7,16,0,,.0000,65535.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.430000000,0,1,2
221,2566910479,,PCrf_usi_State_xx,,,,1.00000000,.00000000,0,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.437000000,0,1,1
222,2566910479,,PCrf_usi_Retries_xx,,,,1.00000000,.00000000,8,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.440000000,8,2,2
223,2566910479,,PCrf_uin_BusNum_xx,,,,1.00000000,.00000000,24,16,1,,.0000,65535.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.443000000,24,4,5
224,2566910479,,PCrf_usi_TagCount_xx,,,,1.00000000,.00000000,16,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.447000000,16,3,3
225,2566855183,,PCrf_usi_CurrentState_xx,,,,1.00000000,.00000000,0,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.453000000,0,1,1
226,2566855183,,PCrf_usi_PreviousState_xx,,,,1.00000000,.00000000,8,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.460000000,8,2,2
227,2566859279,,PCrf_uin_RxPower,,,,1.00000000,.00000000,8,16,1,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.473000000,8,2,3
228,2566859279,,PCrf_bo_InitBit,,,,1.00000000,.00000000,0,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.480000000,0,1,1
229,2566859279,,PCrf_bo_ErrBit,,,,1.00000000,.00000000,1,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.483000000,1,1,1
230,2499682563,,PCpt_usi_Fault4_xx,,,,1.00000000,.00000000,24,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.490000000,24,4,4
231,2499682563,,PCpt_usi_SWVer_xx,,,,1.00000000,.00000000,48,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.493000000,48,7,7
232,2499682563,,PCpt_usi_SWNum_xx,,,,1.00000000,.00000000,56,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.500000000,56,8,8
233,2499682563,,PCpt_usi_Fault3_xx,,,,1.00000000,.00000000,16,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.500000000,16,3,3
234,2499682563,,PCpt_usi_Fault1_xx,,,,1.00000000,.00000000,0,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.507000000,0,1,1
235,2499682563,,PCpt_usi_Fault2_xx,,,,1.00000000,.00000000,8,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.510000000,8,2,2
236,2431643395,,PCpt_usi_TMAccelCtrlMode,,,,1.00000000,.00000000,0,8,1,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.517000000,0,1,1
237,2431643395,,PCpt_uin_TMSurgeLim_rpm,,,,1.00000000,.00000000,16,16,1,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.520000000,16,3,4
238,2431643395,,PCpt_uin_TMAccelLim_rpmps,,,,1.00000000,.00000000,32,16,1,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.523000000,32,5,6
239,2147484033,,PCacl_int_XAxisPeakAccel_g,,,,.01000000,.00000000,16,16,1,,-327.6800,327.6700,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.533000000,16,3,4
240,2147484033,,PCacl_int_YAxisPeakAccel_g,,,,.01000000,.00000000,32,16,1,,-327.6800,327.6700,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.537000000,32,5,6
241,2147484033,,PCacl_int_ZAxisPeakAccel_g,,,,.01000000,.00000000,48,16,1,,-327.6800,327.6700,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.543000000,48,7,8
242,2147484289,,PCacl_int_XAxisPeakAccelCrash_g,,,,.01000000,.00000000,16,16,1,,-327.6800,327.6700,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.550000000,16,3,4
243,2147484289,,PCacl_int_YAxisPeakAccelCrash_g,,,,.01000000,.00000000,32,16,1,,-327.6800,327.6700,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.557000000,32,5,6
244,2147484289,,PCacl_int_ZAxisPeakAccelCrash_g,,,,.01000000,.00000000,48,16,1,,-327.6800,327.6700,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.560000000,48,7,8
245,2147484289,,PCacl_usi_CrashEventDuration_ms,,,,1.00000000,.00000000,0,16,1,,.0000,65535.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.563000000,0,1,2
246,2147484545,,PCacl_int_XAxisAvgAccelCrash_g,,,,.01000000,.00000000,16,16,1,,-327.6800,327.6700,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.573000000,16,3,4
247,2147484545,,PCacl_int_YAxisAvgAccelCrash_g,,,,.01000000,.00000000,32,16,1,,-327.6800,327.6700,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.580000000,32,5,6
248,2147484545,,PCacl_int_ZAxisAvgAccelCrash_g,,,,.01000000,.00000000,48,16,1,,-327.6800,327.6700,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.583000000,48,7,8
249,2147484545,,PCacl_uin_CrashEvents_cts,,,,1.00000000,.00000000,0,16,1,,.0000,65535.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.587000000,0,1,2
250,2147484801,,PCacl_din_XAxisInclination_deg,,,,1.00000000,.00000000,0,32,1,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.610000000,0,1,4
251,2147484801,,PCacl_din_YAxisInclination_deg,,,,1.00000000,.00000000,32,32,1,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.633000000,32,5,8
252,2147485057,,PCacl_din_DeviceT_c,,,,1.00000000,.00000000,39,32,0,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.657000000,32,5,8
253,2566804800,,PCc0_Charger_Max_I,,,,.10000000,.00000000,55,16,0,,.0000,.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.667000000,48,7,8
254,2566804800,,PCc0_ChargerDerate,,,,1.00000000,.00000000,39,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.670000000,32,5,5
255,2566804800,,PCc0_uin_ChargerV_v,,,,.10000000,.00000000,23,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.673000000,16,3,4
256,2566804800,,PCc0_usi_ChargerT_c,,,,1.00000000,-40.00000000,47,8,0,,-40.0000,215.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.680000000,40,6,6
257,2566804800,,PCc0_uin_ChargerI_a,,,,.10000000,.00000000,7,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.683000000,0,1,2
258,2566804801,,PCc1_uin_ChargerV_v,,,,.10000000,.00000000,23,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.690000000,16,3,4
259,2566804801,,PCc1_usi_ChargerT_c,,,,1.00000000,-40.00000000,47,8,0,,-40.0000,215.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.697000000,40,6,6
260,2566804801,,PCc1_uin_ChargerI_a,,,,.10000000,.00000000,7,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.700000000,0,1,2
261,2566804802,,PCc2_uin_ChargerV_v,,,,.10000000,.00000000,23,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.707000000,16,3,4
262,2566804802,,PCc2_usi_ChargerT_c,,,,1.00000000,-40.00000000,47,8,0,,-40.0000,215.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.710000000,40,6,6
263,2566804802,,PCc2_uin_ChargerI_a,,,,.10000000,.00000000,7,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.717000000,0,1,2
264,2566804803,,PCc3_uin_ChargerV_v,,,,.10000000,.00000000,23,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.723000000,16,3,4
265,2566804803,,PCc3_usi_ChargerT_c,,,,1.00000000,-40.00000000,47,8,0,,-40.0000,215.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.730000000,40,6,6
266,2566804803,,PCc3_uin_ChargerI_a,,,,.10000000,.00000000,7,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.733000000,0,1,2
267,2348811019,,PCabs_en_RegenOverrideCtrlMode,,,,1.00000000,.00000000,0,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.740000000,0,1,1
268,2348811019,,PCabs_en_OverrideCtrlModePrio,,,,1.00000000,.00000000,4,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.743000000,4,1,1
269,2348811019,,PCabs_usi_RegenTorqueLim_pct,,,,1.00000000,-125.00000000,24,8,1,,-125.0000,125.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.750000000,24,4,4
270,2348810251,,PCabs_usi_MotorTorqueLim_pct,,,,1.00000000,-125.00000000,24,8,1,,-125.0000,125.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.757000000,24,4,4
271,2348810251,,PCabs_en_MotorOverrideCtrlMode,,,,1.00000000,.00000000,0,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.760000000,0,1,1
272,2348810251,,PCabs_en_OverrideCtrlModePrio,,,,1.00000000,.00000000,4,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.763000000,4,1,1
273,2565865475,,PCpt_usi_ABSRegenTorque_pct,,,,1.00000000,-125.00000000,8,8,1,,-125.0000,125.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.773000000,8,2,2
274,2364539395,,PCpt_en_ABSTransShiftInProgress,,,,1.00000000,.00000000,4,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.787000000,4,1,1
275,2364539651,,PCpt_usi_ABSAccelPedal_pct,,,,.40000000,.00000000,8,8,1,,.0000,100.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.793000000,8,2,2
276,2364539907,,PCpt_usi_ABSDriverTorqueDmd_pct,,,,1.00000000,-125.00000000,8,8,1,,-125.0000,125.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.800000000,8,2,2
277,2364539907,,PCpt_usi_ABSMotorTorque_pct,,,,1.00000000,-125.00000000,16,8,1,,-125.0000,125.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.803000000,16,3,3
278,2364539907,,PCpt_uin_ABSMotorSpd_rpm,,,,.12500000,.00000000,24,16,1,,.0000,8031.8750,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.807000000,24,4,5
279,2564292610,,PCes_en_DM15Status,,,,1.00000000,.00000000,9,3,1,,.0000,7.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.813000000,9,2,2
280,2564292610,,PCes_uin_DM15LengthNumAllowed,,,,1.00000000,.00000000,7,11,0,,.0000,1784.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.820000000,0,1,2
281,2564292610,,PCes_re_DM15ErrorIndEDCParam,,,,1.00000000,.00000000,16,24,1,,.0000,16777215.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.823000000,16,3,5
282,2564292610,,PCes_usi_DM15EDCPExtn,,,,1.00000000,.00000000,40,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.827000000,40,6,6
283,2564292610,,PCes_uin_DM15Seed,,,,1.00000000,.00000000,48,16,1,,.0000,65535.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.830000000,48,7,8
284,2564358146,,PCes_en_DM14Command,,,,1.00000000,.00000000,9,3,1,,.0000,7.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:28.837000000,9,2,2
